1	2	7	8	1.44535322189331e+01	1.13239994049072e+01	1.62454083561897e-01	0.00000000000000e+00	5.01581970214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.95767998695374e+00	-3.24395637512207e+01	7.00000000000000e+00	4.06842613220215e+01	-4.89602012634277e-02	4.81476959228516e+02	1
1	2	8	9	1.44535322189331e+01	1.13239994049072e+01	5.87210133671761e-02	0.00000000000000e+00	5.01581970214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.29872202873230e+00	1.55544605255127e+01	7.00000000000000e+00	4.06842613220215e+01	-2.60674419403076e-02	4.81476959228516e+02	1
1	2	9	10	1.44535322189331e+01	1.13239994049072e+01	4.75245743989944e-01	0.00000000000000e+00	5.01581970214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.68467545509338e+00	-6.20426330566406e+01	7.00000000000000e+00	4.06842613220215e+01	-1.48474950790405e-02	4.81476959228516e+02	1
1	2	10	11	1.44535322189331e+01	1.13239994049072e+01	5.87229907512665e-01	0.00000000000000e+00	5.01581970214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.66735148429871e+00	4.69153690338135e+00	7.00000000000000e+00	4.06842613220215e+01	-8.40874004364014e-03	4.81476959228516e+02	1
1	2	11	12	1.44535322189331e+01	1.13239994049072e+01	5.27545213699341e-01	0.00000000000000e+00	5.01581970214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.44998168945312e+00	-1.99303531646729e+01	7.00000000000000e+00	4.06842613220215e+01	-5.80312967300415e-03	4.81476959228516e+02	1
1	2	12	13	1.44535322189331e+01	1.13239994049072e+01	6.44096136093140e-01	0.00000000000000e+00	5.01581970214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.56614971160889e+00	-2.42191352844238e+01	7.00000000000000e+00	4.06842613220215e+01	-4.14296293258667e-03	4.81476959228516e+02	1
2	3	4	5	1.44535322189331e+01	1.12643995285034e+01	0.00000000000000e+00	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.51773643493652e+00	1.32462778091431e+01	7.00000000000000e+00	4.11730194091797e+01	-2.64155834960938e+00	4.57289550781250e+02	1
2	3	5	6	1.44535322189331e+01	1.12643995285034e+01	2.90314331650734e-02	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.85196256637573e+00	9.68514728546143e+00	7.00000000000000e+00	4.11730194091797e+01	-6.27896484375000e-01	4.57289550781250e+02	1
2	3	6	7	1.44535322189331e+01	1.12643995285034e+01	5.32769411802292e-02	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.13168787956238e+00	-2.21059560775757e-01	7.00000000000000e+00	4.11730194091797e+01	-2.09523559570313e-01	4.57289550781250e+02	1
2	3	7	8	1.44535322189331e+01	1.12643995285034e+01	3.12171634286642e-02	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.96574294567108e+00	-3.07670898437500e+01	7.00000000000000e+00	4.11730194091797e+01	-1.03225761413574e-01	4.57289550781250e+02	1
2	3	8	9	1.44535322189331e+01	1.12643995285034e+01	3.21400202810764e-02	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.30166363716125e+00	1.20957622528076e+01	7.00000000000000e+00	4.11730194091797e+01	-5.01308898925781e-02	4.57289550781250e+02	1
2	3	9	10	1.44535322189331e+01	1.12643995285034e+01	7.98098221421242e-02	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.67336320877075e+00	-5.60460205078125e+01	7.00000000000000e+00	4.11730194091797e+01	-2.67063293457031e-02	4.57289550781250e+02	1
2	3	10	11	1.44535322189331e+01	1.12643995285034e+01	1.94610550999641e-01	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.70069169998169e+00	7.69187831878662e+00	7.00000000000000e+00	4.11730194091797e+01	-1.43398876190186e-02	4.57289550781250e+02	1
2	3	11	12	1.44535322189331e+01	1.12643995285034e+01	3.65347236394882e-01	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.51061511039734e+00	-2.84235076904297e+01	7.00000000000000e+00	4.11730194091797e+01	-9.41991901397705e-03	4.57289550781250e+02	1
2	3	12	13	1.44535322189331e+01	1.12643995285034e+01	2.70173192024231e-01	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.49077033996582e+00	-1.67218513488770e+01	7.00000000000000e+00	4.11730194091797e+01	-6.62571668624878e-03	4.57289550781250e+02	1
2	3	13	14	1.44535322189331e+01	1.12643995285034e+01	1.07347929477692e+00	0.00000000000000e+00	5.27960571289062e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.93420386314392e+00	1.16346845626831e+01	7.00000000000000e+00	4.11730194091797e+01	-4.34765481948853e-03	4.57289550781250e+02	1
3	4	5	6	1.44761934280396e+01	1.12346000671387e+01	1.52901366353035e-01	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.88011837005615e+00	1.05168163776398e+00	7.00000000000000e+00	4.11730194091797e+01	-2.69332812500000e+00	4.95598541259766e+02	1
3	4	6	7	1.44761934280396e+01	1.12346000671387e+01	1.32376119494438e-01	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.14084982872009e+00	6.63422286510468e-01	7.00000000000000e+00	4.11730194091797e+01	-5.42458312988281e-01	4.95598541259766e+02	1
3	4	7	8	1.44761934280396e+01	1.12346000671387e+01	1.14480100572109e-01	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.96610760688782e+00	-2.87582130432129e+01	7.00000000000000e+00	4.11730194091797e+01	-2.15520828247070e-01	4.95598541259766e+02	1
3	4	8	9	1.44761934280396e+01	1.12346000671387e+01	1.12716734409332e-01	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.31239843368530e+00	9.46679687500000e+00	7.00000000000000e+00	4.11730194091797e+01	-9.19532318115234e-02	4.95598541259766e+02	1
3	4	9	10	1.44761934280396e+01	1.12346000671387e+01	6.68696686625481e-02	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.69159293174744e+00	-5.18828353881836e+01	7.00000000000000e+00	4.11730194091797e+01	-4.47440834045410e-02	4.95598541259766e+02	1
3	4	10	11	1.44761934280396e+01	1.12346000671387e+01	2.08597242832184e-01	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.71115350723267e+00	1.93714046478271e+00	7.00000000000000e+00	4.11730194091797e+01	-2.23938388824463e-02	4.95598541259766e+02	1
3	4	11	12	1.44761934280396e+01	1.12346000671387e+01	1.87163978815079e-01	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.46357583999634e+00	-2.19417076110840e+01	7.00000000000000e+00	4.11730194091797e+01	-1.39878377914429e-02	4.95598541259766e+02	1
3	4	12	13	1.44761934280396e+01	1.12346000671387e+01	4.30409759283066e-01	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.51078343391418e+00	-1.60437469482422e+01	7.00000000000000e+00	4.11730194091797e+01	-9.37898063659668e-03	4.95598541259766e+02	1
3	4	13	14	1.44761934280396e+01	1.12346000671387e+01	5.45117080211639e-01	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.91976165771484e+00	8.23815155029297e+00	7.00000000000000e+00	4.11730194091797e+01	-6.06914091110229e-03	4.95598541259766e+02	1
3	4	14	15	1.44761934280396e+01	1.12346000671387e+01	1.29870605468750e+00	0.00000000000000e+00	4.90212890625000e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.64972567558289e+00	-1.10889762878418e+02	7.00000000000000e+00	4.11730194091797e+01	-4.02014780044556e-03	4.95598541259766e+02	1
4	5	6	7	1.44761934280396e+01	1.12346000671387e+01	9.40654128789902e-02	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.14574933052063e+00	7.16534900665283e+00	7.00000000000000e+00	4.11730194091797e+01	-2.45801342773438e+00	5.34274841308594e+02	1
4	5	7	8	1.44761934280396e+01	1.12346000671387e+01	7.37227573990822e-02	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.96478188037872e+00	-2.78309745788574e+01	7.00000000000000e+00	4.11730194091797e+01	-5.92698242187500e-01	5.34274841308594e+02	1
4	5	8	9	1.44761934280396e+01	1.12346000671387e+01	9.34944301843643e-02	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.33763504028320e+00	1.12003526687622e+01	7.00000000000000e+00	4.11730194091797e+01	-2.02371856689453e-01	5.34274841308594e+02	1
4	5	9	10	1.44761934280396e+01	1.12346000671387e+01	7.78477266430855e-02	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.69624543190002e+00	-5.10314407348633e+01	7.00000000000000e+00	4.11730194091797e+01	-8.59300308227539e-02	5.34274841308594e+02	1
4	5	10	11	1.44761934280396e+01	1.12346000671387e+01	6.03247210383415e-02	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.71306705474854e+00	6.33645963668823e+00	7.00000000000000e+00	4.11730194091797e+01	-3.92058181762695e-02	5.34274841308594e+02	1
4	5	11	12	1.44761934280396e+01	1.12346000671387e+01	1.26775413751602e-01	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.54043507575989e+00	-2.52565460205078e+01	7.00000000000000e+00	4.11730194091797e+01	-2.28484325408936e-02	5.34274841308594e+02	1
4	5	12	13	1.44761934280396e+01	1.12346000671387e+01	2.38214433193207e-01	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.58647274971008e+00	-1.73323097229004e+01	7.00000000000000e+00	4.11730194091797e+01	-1.46141595840454e-02	5.34274841308594e+02	1
4	5	13	14	1.44761934280396e+01	1.12346000671387e+01	3.11545461416245e-01	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.99978566169739e+00	8.03210735321045e+00	7.00000000000000e+00	4.11730194091797e+01	-9.00234699249268e-03	5.34274841308594e+02	1
4	5	14	15	1.44761934280396e+01	1.12346000671387e+01	1.63142001628876e+00	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.65216207504272e+00	-9.80229568481445e+01	7.00000000000000e+00	4.11730194091797e+01	-5.90544128417969e-03	5.34274841308594e+02	1
4	5	15	16	1.44761934280396e+01	1.12346000671387e+01	3.84901118278503e+00	0.00000000000000e+00	4.47440399169922e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.20147728919983e+00	7.41475677490234e+01	7.00000000000000e+00	4.11730194091797e+01	-3.84411287307739e-03	5.34274841308594e+02	1
5	6	7	8	1.44761934280396e+01	1.12346000671387e+01	1.95656314492226e-01	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	1.94824635982513e+00	-2.87718811035156e+01	7.00000000000000e+00	4.11730194091797e+01	-2.93681884765625e+00	5.89652465820312e+02	1
5	6	8	9	1.44761934280396e+01	1.12346000671387e+01	1.70512512326241e-01	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.33601713180542e+00	8.08801841735840e+00	7.00000000000000e+00	4.11730194091797e+01	-6.01310424804688e-01	5.89652465820312e+02	1
5	6	9	10	1.44761934280396e+01	1.12346000671387e+01	1.54557496309280e-01	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.70564699172974e+00	-4.96115036010742e+01	7.00000000000000e+00	4.11730194091797e+01	-1.99322052001953e-01	5.89652465820312e+02	1
5	6	10	11	1.44761934280396e+01	1.12346000671387e+01	1.57253772020340e-01	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.72695517539978e+00	6.89946079254150e+00	7.00000000000000e+00	4.11730194091797e+01	-7.84245529174805e-02	5.89652465820312e+02	1
5	6	11	12	1.44761934280396e+01	1.12346000671387e+01	1.33088409900665e-01	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.53825545310974e+00	-2.61276645660400e+01	7.00000000000000e+00	4.11730194091797e+01	-4.14407730102539e-02	5.89652465820312e+02	1
5	6	12	13	1.44761934280396e+01	1.12346000671387e+01	6.11721165478230e-02	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.59351420402527e+00	-1.71148223876953e+01	7.00000000000000e+00	4.11730194091797e+01	-2.46913738250732e-02	5.89652465820312e+02	1
5	6	13	14	1.44761934280396e+01	1.12346000671387e+01	1.43932998180389e-01	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.00905108451843e+00	7.39713811874390e+00	7.00000000000000e+00	4.11730194091797e+01	-1.45281934738159e-02	5.89652465820312e+02	1
5	6	14	15	1.44761934280396e+01	1.12346000671387e+01	4.95640307664871e-01	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.63343358039856e+00	-9.45880889892578e+01	7.00000000000000e+00	4.11730194091797e+01	-9.12106895446777e-03	5.89652465820312e+02	1
5	6	15	16	1.44761934280396e+01	1.12346000671387e+01	1.41942679882050e+00	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.18746113777161e+00	7.09471511840820e+01	7.00000000000000e+00	4.11730194091797e+01	-5.77448225021362e-03	5.89652465820312e+02	1
5	6	16	17	1.44761934280396e+01	1.12346000671387e+01	4.35159742832184e-01	0.00000000000000e+00	4.04113220214844e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.35851740837097e+00	-5.67815160751343e+00	7.00000000000000e+00	4.11730194091797e+01	-3.84001898765564e-03	5.89652465820312e+02	1
6	7	8	9	1.44761934280396e+01	1.12643995285034e+01	8.33177343010902e-02	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.36001610755920e+00	1.04840793609619e+01	7.00000000000000e+00	4.11730194091797e+01	-2.60556396484375e+00	6.30458068847656e+02	1
6	7	9	10	1.44761934280396e+01	1.12643995285034e+01	8.58233422040939e-02	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.70290207862854e+00	-4.84257316589355e+01	7.00000000000000e+00	4.11730194091797e+01	-5.16330932617188e-01	6.30458068847656e+02	1
6	7	10	11	1.44761934280396e+01	1.12643995285034e+01	7.00250491499901e-02	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.72547388076782e+00	6.74231719970703e+00	7.00000000000000e+00	4.11730194091797e+01	-1.58204971313477e-01	6.30458068847656e+02	1
6	7	11	12	1.44761934280396e+01	1.12643995285034e+01	8.29410851001740e-02	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.56248474121094e+00	-2.63285045623779e+01	7.00000000000000e+00	4.11730194091797e+01	-7.21352005004883e-02	6.30458068847656e+02	1
6	7	12	13	1.44761934280396e+01	1.12643995285034e+01	1.89132854342461e-01	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.61596894264221e+00	-1.64797077178955e+01	7.00000000000000e+00	4.11730194091797e+01	-3.92017288208008e-02	6.30458068847656e+02	1
6	7	13	14	1.44761934280396e+01	1.12643995285034e+01	2.47439816594124e-01	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.01993298530579e+00	6.82299375534058e+00	7.00000000000000e+00	4.11730194091797e+01	-2.15542736053467e-02	6.30458068847656e+02	1
6	7	14	15	1.44761934280396e+01	1.12643995285034e+01	2.80281782150269e-01	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.65959739685059e+00	-9.23475570678711e+01	7.00000000000000e+00	4.11730194091797e+01	-1.29153146743774e-02	6.30458068847656e+02	1
6	7	15	16	1.44761934280396e+01	1.12643995285034e+01	6.83759152889252e-01	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.19940328598022e+00	6.81992263793945e+01	7.00000000000000e+00	4.11730194091797e+01	-7.81104040145874e-03	6.30458068847656e+02	1
6	7	16	17	1.44761934280396e+01	1.12643995285034e+01	3.64673823118210e-01	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.35854601860046e+00	-1.80478119850159e+00	7.00000000000000e+00	4.11730194091797e+01	-5.08285379409790e-03	6.30458068847656e+02	1
6	7	17	18	1.44761934280396e+01	1.12643995285034e+01	2.76450037956238e+00	0.00000000000000e+00	3.70499725341797e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.21105074882507e+00	-8.36780166625977e+00	7.00000000000000e+00	4.11730194091797e+01	-3.36103987693787e-03	6.30458068847656e+02	1
7	8	9	10	1.44761934280396e+01	1.12643995285034e+01	1.12885721027851e-01	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.70473027229309e+00	-2.87841587066650e+01	7.00000000000000e+00	4.11730194091797e+01	-2.55845507812500e+00	6.14605957031250e+02	1
7	8	10	11	1.44761934280396e+01	1.12643995285034e+01	1.00937277078629e-01	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.71336245536804e+00	7.06421899795532e+00	7.00000000000000e+00	4.11730194091797e+01	-4.70886505126953e-01	6.14605957031250e+02	1
7	8	11	12	1.44761934280396e+01	1.12643995285034e+01	7.75237902998924e-02	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.56146383285522e+00	-2.66704292297363e+01	7.00000000000000e+00	4.11730194091797e+01	-1.70043945312500e-01	6.14605957031250e+02	1
7	8	12	13	1.44761934280396e+01	1.12643995285034e+01	9.11160409450531e-02	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.60763025283813e+00	-1.65873680114746e+01	7.00000000000000e+00	4.11730194091797e+01	-8.08772430419922e-02	6.14605957031250e+02	1
7	8	13	14	1.44761934280396e+01	1.12643995285034e+01	9.88636538386345e-02	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.02716326713562e+00	6.57387208938599e+00	7.00000000000000e+00	4.11730194091797e+01	-4.08267784118652e-02	6.14605957031250e+02	1
7	8	14	15	1.44761934280396e+01	1.12643995285034e+01	1.65539413690567e-01	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.64827919006348e+00	-9.09145431518555e+01	7.00000000000000e+00	4.11730194091797e+01	-2.30777759552002e-02	6.14605957031250e+02	1
7	8	15	16	1.44761934280396e+01	1.12643995285034e+01	3.72534751892090e-01	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.19637131690979e+00	6.64350738525391e+01	7.00000000000000e+00	4.11730194091797e+01	-1.33615179061890e-02	6.14605957031250e+02	1
7	8	16	17	1.44761934280396e+01	1.12643995285034e+01	2.99911677837372e-01	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.36434292793274e+00	1.04802227020264e+00	7.00000000000000e+00	4.11730194091797e+01	-8.32686424255371e-03	6.14605957031250e+02	1
7	8	17	18	1.44761934280396e+01	1.12643995285034e+01	6.37056171894073e-01	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.20867943763733e+00	-4.08019733428955e+00	7.00000000000000e+00	4.11730194091797e+01	-5.41025161743164e-03	6.14605957031250e+02	1
7	8	18	19	1.44761934280396e+01	1.12643995285034e+01	2.39476823806763e+00	0.00000000000000e+00	3.81804534912109e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.16834044456482e+00	-1.56671123504639e+01	7.00000000000000e+00	4.11730194091797e+01	-3.83592486381531e-03	6.14605957031250e+02	1
8	9	10	11	1.44761934280396e+01	1.12643995285034e+01	2.77282625436783e-01	0.00000000000000e+00	3.58108245849609e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.73010468482971e+00	-8.91678714752197e+00	7.00000000000000e+00	4.11730194091797e+01	-2.15517797851563e+00	6.56106689453125e+02	1
8	9	11	12	1.44761934280396e+01	1.12643995285034e+01	2.30011194944382e-01	0.00000000000000e+00	3.58108245849609e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.48205423355103e+00	-2.56564216613770e+01	7.00000000000000e+00	4.11730194091797e+01	-4.46524139404297e-01	6.56106689453125e+02	1
8	9	12	13	1.44761934280396e+01	1.12643995285034e+01	2.03291580080986e-01	0.00000000000000e+00	3.58108245849609e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.52611398696899e+00	-1.43402166366577e+01	7.00000000000000e+00	4.11730194091797e+01	-1.63764205932617e-01	6.56106689453125e+02	1
8	9	13	14	1.44761934280396e+01	1.12643995285034e+01	1.84760630130768e-01	0.00000000000000e+00	3.58108245849609e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.98061704635620e+00	5.89627504348755e+00	7.00000000000000e+00	4.11730194091797e+01	-7.19591217041016e-02	6.56106689453125e+02	1
8	9	14	15	1.44761934280396e+01	1.12643995285034e+01	2.19795510172844e-01	0.00000000000000e+00	3.58108245849609e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.64520502090454e+00	-9.20301284790039e+01	7.00000000000000e+00	4.11730194091797e+01	-3.72082824707031e-02	6.56106689453125e+02	1
8	9	15	16	1.44761934280396e+01	1.12643995285034e+01	7.65943676233292e-02	0.00000000000000e+00	3.58108245849609e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.18119573593140e+00	6.51010284423828e+01	7.00000000000000e+00	4.11730194091797e+01	-2.01782054901123e-02	6.56106689453125e+02	1
8	9	16	17	1.44761934280396e+01	1.12643995285034e+01	1.88160046935081e-01	0.00000000000000e+00	3.58108245849609e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	2.34465074539185e+00	1.00293242931366e+00	7.00000000000000e+00	4.11730194091797e+01	-1.19737854003906e-02	6.56106689453125e+02	1
8	9	17	18	1.44761934280396e+01	1.12643995285034e+01	3.54872345924377e-01	0.00000000000000e+00	3.58108245849609e-01	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	3.21231985092163e+00	-2.21067190170288e+00	7.00000000000000e+00	4.11730194091797e+01	-7.34434366226196e-03	6.56106689453125e+02	1
